Date (month/day/year),Time,1,2,3,4,5,6,7,8,9,10,11
8/3/2012,9:00:00,7.460296213,2.447604686,3.67057422,0.739803698,5.110836092,3.207514759,2.585070258,0.246939551,0.836801101,4.82921161,2.442008252
8/3/2012,9:30:00,4.406003777,13.46182577,7.21766564,0.801871564,4.221154123,2.636528598,3.677875216,0.246939551,0.592995438,3.208518393,2.596048336
8/3/2012,10:00:00,4.440515556,2.054239647,4.054458573,0.772777252,3.331472154,2.408134133,3.240753233,0.246939551,0.720198393,1.35834649,3.568933073
8/3/2012,10:30:00,3.715768199,2.972091405,5.682128229,0.74368294,3.492150503,2.442393303,1.621920126,0.246939551,0.807120411,1.43005858,2.385256643
8/3/2012,11:00:00,6.424942845,6.162718942,4.71473966,0.801871564,5.387559915,2.545170812,1.683660519,0.260151253,0.652356817,1.444400997,2.879806384
8/3/2012,11:30:00,6.364547232,28.27857557,4.637962789,0.770837631,4.866843043,2.054122714,1.507082995,0.278867831,0.629036275,1.329661655,4.014838578
8/3/2012,12:00:00,3.551837249,2.972091405,4.422987552,0.801871564,4.569290545,2.385294687,1.126762174,0.246939551,0.567554848,1.363127296,2.823054775
8/3/2012,12:30:00,3.629488751,2.797262499,4.591896667,0.823207393,4.087255499,2.910601955,1.052673702,0.246939551,0.648116719,1.305757625,2.11771334
8/3/2012,13:00:00,3.465557801,1.791996288,4.822227279,0.788294218,2.810755283,5.537138295,1.147753907,0.246939551,0.858001593,1.540017116,2.977094858
8/3/2012,13:30:00,5.708823432,2.27277578,4.71473966,0.79217346,2.763146883,3.595785348,1.173684872,0.246939551,0.656596916,1.492209057,2.547404099
8/3/2012,14:00:00,3.448301912,2.840969725,4.576541293,0.765018769,2.810755283,2.956280848,1.395950288,0.264555154,0.679917457,1.40615455,2.360934524
8/3/2012,14:30:00,3.646744641,2.666140819,4.284789185,0.784414977,2.611395109,3.218934482,1.251477768,0.27446393,0.624796177,1.339223267,2.523081981
8/3/2012,15:00:00,3.448301912,1.879410741,4.469053674,0.906611087,2.670905609,2.248258008,1.258886615,0.246939551,0.573914995,1.334442461,4.217522898
8/3/2012,15:30:00,3.629488751,2.27277578,5.605351359,0.842603601,2.792902133,2.602269428,1.069961012,0.246939551,0.980964449,1.348784878,3.87701324
8/3/2012,16:00:00,5.475868924,2.884676952,6.35776469,0.805750806,3.983112125,2.271097455,1.119353327,0.250242477,1.002164941,1.693002907,4.379670355
8/3/2012,16:30:00,3.629488751,2.797262499,6.050657208,0.728165974,5.667259263,2.533751089,1.147753907,0.294281483,0.645996669,1.860331115,4.671535776
8/3/2012,17:00:00,3.482813691,4.152186521,6.680227547,0.796052702,5.920178886,2.271097455,1.849124773,0.413186799,3.088293389,1.73603016,4.314811372
8/3/2012,17:30:00,3.724396143,2.666140819,6.511318431,0.863939429,6.244511108,3.173255589,2.720899123,0.261252228,4.250080371,1.755153384,2.466330371
8/3/2012,18:00:00,4.267956661,10.66456328,9.398128765,1.024927955,5.128689241,3.35597116,3.812469273,1.620956538,3.896032148,1.912919981,3.836476376
8/3/2012,18:30:00,6.968503363,65.03635309,7.156244144,1.143244824,6.396262882,3.333131714,4.086596618,1.00991533,3.395700529,2.013316905,2.985202231
8/3/2012,19:00:00,4.699353898,86.01582183,6.542029179,1.282897521,6.610500681,11.26983935,3.264214582,0.592645748,2.791486496,3.036409379,2.960880112
8/3/2012,19:30:00,4.846028959,83.78675328,6.434541561,1.11027127,4.072377874,15.52939611,3.437087683,0.510072612,2.757565708,1.755153384,2.912235876
8/3/2012,20:00:00,4.846028959,69.75673356,6.741649043,0.995833643,5.566091413,15.84914836,2.987617621,1.255432788,2.958970386,1.865111921,12.08167453
8/3/2012,20:30:00,4.984076074,39.8609906,7.094822648,1.009410989,6.66406013,15.50655666,2.765352206,1.791607686,2.61552241,2.022878517,10.18454929
8/3/2012,21:00:00,6.959875418,39.20538221,6.327053942,1.715432959,7.044927328,17.51642795,2.640636612,1.803718413,2.64308305,2.108933024,3.131134942
8/3/2012,21:30:00,6.355919287,38.54977381,4.438342926,1.750346133,5.961836235,13.03989645,2.753004127,1.186071354,2.515880096,4.035597822,3.114920196
8/3/2012,22:00:00,4.777005401,37.50080037,3.762706465,1.74258765,6.661084605,3.253193651,2.95921704,1.78390086,1.907425965,4.054721046,3.041953841
8/3/2012,22:30:00,4.414631722,58.7862197,3.685929594,1.682459405,4.000965274,4.063994,2.594948721,1.625360438,0.75623923,2.042001741,3.690543666
8/3/2012,23:00:00,8.668208476,28.75935506,3.67057422,1.015229851,4.298517772,3.527267009,1.968901135,0.255747352,0.743518934,1.669098877,3.123027569
8/3/2012,23:30:00,5.92452205,2.535019139,3.701284969,0.763079148,3.95038135,3.127576696,1.374958554,0.248040526,0.648116719,1.310538431,3.009524349
8/4/2012,0:00:00,3.780477784,3.190627537,7.492142953,1.089258712,4.331620488,3.274605632,0.968809668,0.252811419,0.705093042,1.668102876,4.238466945
8/4/2012,0:30:00,4.332666247,2.753555272,5.035283095,1.056285158,4.227477113,5.101761347,1.0367241,0.252811419,0.649971762,0.998790043,4.124963725
8/4/2012,1:00:00,3.978920513,2.709848045,5.081349217,1.333650932,4.676781385,11.89649666,0.977453323,0.252811419,0.724173485,1.065721326,4.854627279
8/4/2012,1:30:00,4.289526523,2.709848045,5.879828671,1.03688895,3.894218316,3.685715668,1.013262751,0.252811419,0.652091811,0.998790043,3.889849914
8/4/2012,2:00:00,6.101394917,2.709848045,5.618787311,1.048526675,4.367326787,3.263185909,1.033019677,0.252811419,0.726293534,1.103967774,3.622306611
8/4/2012,2:30:00,4.927994434,2.491311913,5.035283095,1.071802125,3.879340691,3.719974838,0.958931205,0.283638723,0.662692057,1.118310192,3.614199238
8/4/2012,3:00:00,5.324879891,2.010532421,5.112059965,1.213394443,4.566686961,3.388802865,1.0367241,0.26382117,0.715693288,1.017913267,3.622306611
8/4/2012,3:30:00,10.13927305,2.360190233,6.371200642,1.093137953,3.929924616,3.48016065,0.942878703,0.252811419,0.700852943,1.099186968,3.460159155
8/4/2012,4:00:00,9.181571187,2.578726366,5.8030518,1.065983262,4.233428163,3.537259266,1.02561083,0.252811419,0.698732894,1.008351655,3.581769747
8/4/2012,4:30:00,6.265325867,5.201159958,5.28096908,1.097017195,4.504200936,3.457321204,0.936704664,0.252811419,0.686012599,1.127871804,3.687165594
8/4/2012,5:00:00,4.608760478,3.190627537,5.127415339,1.079560608,4.04597009,3.811332624,1.02561083,0.252811419,0.700852943,1.08484455,3.4763739
8/4/2012,5:30:00,9.285106524,2.709848045,5.188836836,1.056285158,4.611319836,3.457321204,0.951522358,0.252811419,0.677532402,1.080063744,3.549340256
8/4/2012,6:00:00,4.185991187,3.234334764,5.219547584,1.077620987,4.141186889,3.754234008,1.014497559,0.2979514,0.698732894,1.070502132,3.606091865
8/4/2012,6:30:00,3.858129287,1.748289062,5.188836836,1.064043641,6.429365598,3.662876222,0.956461589,0.252811419,0.984939541,1.032255685,3.4763739
8/4/2012,7:00:00,6.412000928,2.360190233,5.004572346,1.046587054,7.759425263,5.021823285,0.997210249,0.252811419,1.110022446,1.075282938,3.597984493
8/4/2012,7:30:00,3.789105729,3.015798631,5.20419221,1.071802125,7.310120991,3.491580374,0.965105245,0.25941727,0.923458113,1.099186968,5.057311599
8/4/2012,8:00:00,5.350763726,2.054239647,5.158126088,1.118353024,6.938180369,4.325220168,0.977453323,0.252811419,0.730533633,1.089625356,3.760131949
8/4/2012,8:30:00,6.610443657,2.229068554,5.112059965,1.054345537,7.003641919,3.708555115,0.9737489,0.973950142,0.660572008,1.041817296,3.824990931
8/4/2012,9:00:00,7.490494019,2.40389746,5.112059965,1.102836057,6.471022947,7.968111875,1.070063913,0.290244574,0.705093042,1.256953564,3.954708896
8/4/2012,9:30:00,4.211875021,1.398631249,5.127415339,1.393779177,8.497355458,3.320284525,1.652893223,0.420159641,0.688132648,2.719880185,4.222252199
8/4/2012,10:00:00,6.877909943,2.360190233,5.127415339,1.657567605,6.712040471,3.674295945,2.036918468,0.525853256,0.772934617,1.539021115,3.800668813
8/4/2012,10:30:00,8.9141049,3.015798631,5.035283095,1.698299642,6.393659298,6.506387303,1.973943267,0.288042623,1.190584317,1.467309026,3.743917203
8/4/2012,11:00:00,10.77774096,2.054239647,8.106357917,1.603258223,5.215351406,4.47367657,2.281410425,0.307860176,0.751734125,1.290419206,3.703380339
8/4/2012,11:30:00,5.531950565,1.923117968,5.879828671,2.082344559,4.013239315,4.599293526,1.818357477,0.525853256,0.719933386,3.030632571,4.116856353
8/4/2012,12:00:00,4.833087042,2.972091405,5.603431937,1.349167898,6.914376169,3.994048195,1.240467398,0.252811419,0.836536094,5.100721548,4.076319489
8/4/2012,12:30:00,3.884013121,2.797262499,6.079448534,1.100896437,6.146690725,4.096825704,1.286155289,0.252811419,0.719933386,1.782842219,4.335755419
8/4/2012,13:00:00,5.342135781,1.835703515,5.98731629,1.122232265,3.688907092,6.449288687,1.236762974,0.252811419,0.711453189,1.677664488,3.443944409
8/4/2012,13:30:00,3.970292568,2.316483007,5.971960916,1.10865492,4.670830335,3.388802865,1.326903948,0.305658226,0.652091811,1.572486757,5.057311599
8/4/2012,14:00:00,6.921049667,2.928384178,5.649498059,1.129990749,4.292938663,4.873366883,1.317025485,0.283638723,0.722053436,1.558144339,4.668157704
8/4/2012,14:30:00,7.533633743,2.797262499,5.680208807,1.217273684,4.566686961,7.522742669,1.214536433,0.26602312,0.838656144,1.43862419,3.979031015
8/4/2012,15:00:00,8.827825453,2.27277578,5.649498059,1.190118993,4.00431274,3.822752347,1.384939917,0.277032872,0.768694519,1.543801921,3.954708896
8/4/2012,15:30:00,4.444829529,2.097946874,5.680208807,1.143568094,3.26340702,3.240346463,1.468906852,0.307860176,0.87681703,1.175679863,3.776346694
8/4/2012,16:00:00,4.384433915,2.185361327,5.664853433,1.079560608,3.367550395,3.891270686,1.212066817,0.377221611,0.925578162,1.213926311,5.016774735
8/4/2012,16:30:00,3.90126901,2.360190233,5.480588944,1.110594541,3.906120416,3.343123972,1.326903948,0.437775244,0.755974223,1.146995027,3.922279405
8/4/2012,17:00:00,4.600132534,5.68193945,5.618787311,1.050466296,6.230005424,3.914110133,1.56275225,1.355988518,0.707213091,1.146995027,4.587083976
8/4/2012,17:30:00,6.187674365,3.27804199,5.772341052,1.104775678,7.244659442,8.69897416,1.549169363,0.362908934,1.442870176,1.314323236,4.262789063
8/4/2012,18:00:00,5.531950565,4.370722654,6.018027038,1.097017195,4.608344311,7.385705991,2.02457039,1.521134791,2.551655926,4.63698337,4.497902875
8/4/2012,18:30:00,5.238600444,1.966825194,7.430721456,1.120292645,4.495274362,17.37796381,3.477939243,2.049602863,1.305066976,8.480751354,4.562761857
8/4/2012,19:00:00,8.594870945,3.015798631,7.123613974,1.048526675,5.173694057,10.59464821,2.654322399,1.455076282,1.173623923,5.421035546,5.673471933
8/4/2012,19:30:00,6.558675988,3.321749217,7.169680096,1.071802125,4.611319836,6.632004258,1.626962258,1.51232699,3.571399609,2.112717829,11.12973384
8/4/2012,20:00:00,7.809727975,1.966825194,7.046837103,1.102836057,4.453617012,8.550517759,1.070063913,1.756743473,2.886623706,3.088002243,4.716801941
8/4/2012,20:30:00,5.609602068,2.229068554,7.96815955,1.027190846,4.504200936,7.362866544,1.0367241,1.720411293,1.748157266,1.720691741,4.814090414
8/4/2012,21:00:00,5.160948941,2.840969725,7.937448802,1.095077574,5.861040327,6.038178651,0.960166013,1.697290815,0.832295996,1.61551401,4.238466945
8/4/2012,21:30:00,8.11170604,2.928384178,9.519052336,1.046587054,5.030868858,4.54219491,1.055246218,1.721512268,0.781414814,1.103967774,4.279003809
8/4/2012,22:00:00,5.100553328,2.40389746,7.277167715,1.065983262,4.001337215,6.46070841,0.978688131,1.728118119,0.804735356,1.103967774,4.206037454
8/4/2012,22:30:00,7.766588251,1.966825194,8.382754651,1.112534161,4.736291885,13.44957902,1.086116415,0.978354042,0.673292303,1.333446459,4.295218554
8/4/2012,23:00:00,9.09529174,2.491311913,7.415366082,1.03688895,4.096554014,3.788493177,1.029315253,0.274830922,0.705093042,1.586829175,4.262789063
8/4/2012,23:30:00,4.444829529,2.840969725,7.092903226,1.2560661,3.873389641,3.83417207,1.057715834,0.285840673,0.671172254,1.572486757,4.400614401
8/5/2012,0:00:00,4.320802823,3.452870897,3.776142417,0.575178383,3.374121346,4.49223362,0.833289505,0.262674321,0.726293534,1.097593366,5.356608778
8/5/2012,0:30:00,4.389826381,2.27277578,5.357745951,0.586816108,4.603013162,4.035444692,1.384013812,0.235149942,0.73901383,1.197990291,5.421467761
8/5/2012,1:00:00,12.15497664,2.40389746,4.328935885,0.548023692,3.743086443,3.418779638,1.059259344,0.239553843,0.789895011,0.901580322,5.089065476
8/5/2012,1:30:00,12.18086048,2.840969725,3.668654799,0.588755729,4.284631989,4.058284138,1.114825698,0.332035755,0.726293534,0.848991457,5.145817085
8/5/2012,2:00:00,11.34394984,2.229068554,3.63794405,0.586816108,3.912691367,4.17248137,0.903673553,0.280289923,0.798375208,0.801183397,4.780985309
8/5/2012,2:30:00,11.67181174,1.835703515,3.668654799,0.5674199,4.115027065,3.727112165,0.920960863,0.236250917,0.747494027,0.743813726,5.032313866
8/5/2012,3:00:00,11.77534707,3.321749217,3.714720921,0.604272695,4.004932641,3.88698829,0.935778558,0.234048967,0.830175947,0.887237904,4.959347511
8/5/2012,3:30:00,19.33342666,3.103213084,3.730076295,0.602333075,3.653820694,3.498717701,0.827115466,0.235149942,0.728413583,0.834649039,4.8134148
8/5/2012,4:00:00,8.695170803,1.529752929,3.776142417,0.596514212,4.001957116,3.978346076,0.89996913,0.235149942,0.806855405,0.767717755,4.943132765
8/5/2012,4:30:00,3.949801199,2.316483007,3.760787043,0.602333075,4.180488615,3.56723604,0.823411042,0.235149942,0.728413583,0.872895486,4.935025392
8/5/2012,5:00:00,3.967057089,5.244867185,3.776142417,0.588755729,3.585383619,3.818469951,0.91725644,0.261573346,0.832295996,0.834649039,4.748555818
8/5/2012,5:30:00,9.195591597,3.583992576,3.684010173,0.584876487,3.716306718,3.864148844,0.823411042,0.250563594,0.944658605,0.839429845,4.935025392
8/5/2012,6:00:00,5.55459892,3.802528709,3.653299424,0.586816108,3.704404618,4.709208362,0.906143169,0.234048967,0.813215553,0.949388381,4.926918019
8/5/2012,6:30:00,3.915289421,2.578726366,3.868274662,0.582936867,6.798950596,4.298098326,0.827115466,0.235149942,0.817455651,0.834649039,4.764770563
8/5/2012,7:00:00,3.527031907,2.185361327,3.791497791,0.586816108,6.95665342,4.263839156,0.89379509,0.234048967,0.976459344,0.911141934,4.935025392
8/5/2012,7:30:00,3.889405586,2.972091405,3.745431669,0.59069535,6.429985499,4.103963031,0.836993929,0.241755793,1.086701904,0.93982677,5.964661739
8/5/2012,8:00:00,4.320802823,1.354924023,3.699365547,0.613970799,6.20979665,4.869084487,0.881447012,0.235149942,0.917097965,1.016319665,5.080958103
8/5/2012,8:30:00,6.477789006,3.103213084,3.714720921,0.610091558,4.921394335,5.268774799,0.846872392,0.296804551,0.84925639,1.111935784,5.218783441
8/5/2012,9:00:00,6.797022961,0.699315625,3.868274662,0.608151937,4.921394335,3.818469951,0.96911837,0.295703576,1.004019984,3.014696552,5.761977419
8/5/2012,9:30:00,4.286291044,2.578726366,3.82220854,0.59069535,3.222369572,5.028960612,1.600105187,0.457546923,1.059141264,6.303891045,4.797200054
8/5/2012,10:00:00,3.863521752,2.316483007,5.818407174,0.648883974,3.064666748,4.857664763,1.66184558,0.80985897,0.887417276,1.609139602,4.983669629
8/5/2012,10:30:00,4.234523376,2.010532421,4.666754116,0.652763215,5.230848932,4.435135004,2.103906795,0.276986998,1.06974151,4.425034307,6.061950213
8/5/2012,11:00:00,5.649506312,3.190627537,4.543911123,0.613970799,5.626593755,5.177417013,1.458102283,0.954086715,1.004019984,2.608328046,6.256527161
8/5/2012,11:30:00,4.277663099,1.748289062,4.68210949,0.612031179,5.614691655,4.697788638,1.43093651,0.883624305,1.101542249,3.258517655,9.313006711
8/5/2012,12:00:00,3.552915742,2.535019139,4.743530986,0.596514212,3.564554944,5.097478951,0.923430479,0.235149942,1.01462023,4.310294964,8.032041806
8/5/2012,12:30:00,6.227578609,3.103213084,4.712820238,0.612031179,2.889110774,4.800566147,1.654436733,0.250563594,1.271146188,1.202771097,7.878001723
8/5/2012,13:00:00,3.432124515,1.617167382,4.758886361,0.629487766,2.856379999,4.800566147,1.374135349,0.261573346,1.3750286,1.11671659,6.661895801
8/5/2012,13:30:00,4.087848315,9.615589839,4.497845001,1.058143962,2.511219102,5.223095906,1.137052239,0.387084513,1.082461806,1.274483186,5.956554367
8/5/2012,14:00:00,3.423496571,2.797262499,4.574621871,1.021291166,2.70760375,5.382972031,0.960474715,0.245058719,1.057021215,1.035442889,5.259320305
8/5/2012,14:30:00,4.907503065,13.28699687,4.513200375,1.174521209,2.704628225,4.949022549,0.95183106,0.285794799,1.04430092,1.09281256,5.510648862
8/5/2012,15:00:00,4.458849939,2.622433592,5.373101325,0.838966812,3.805572468,11.13851253,1.207436287,0.29240065,1.067621461,1.131059008,4.975562256
8/5/2012,15:30:00,4.070592426,2.360190233,6.401911391,0.759442359,3.41280317,5.440070647,1.111121274,0.332035755,1.006140033,1.140620619,4.975562256
8/5/2012,16:00:00,3.846265863,2.229068554,6.186936153,0.794355533,3.347341621,4.161061647,1.053085305,0.291299675,1.413189487,1.217113515,5.624152081
8/5/2012,16:30:00,7.168024585,2.316483007,5.971960916,0.759442359,2.618338001,3.624334656,1.135817431,0.352954283,2.102205488,1.188428679,5.145817085
8/5/2012,17:00:00,4.527873497,5.856768356,5.98731629,0.825389466,3.156908022,4.001185522,1.070372615,0.471859599,2.854822967,1.078470142,5.348501406
8/5/2012,17:30:00,5.235364965,3.321749217,5.695564182,0.784657429,6.97450657,4.412295558,1.169157244,0.377175737,3.480237492,1.255359962,5.27553505
8/5/2012,18:00:00,4.73494417,3.977357615,5.618787311,0.807932879,5.614691655,5.440070647,1.913746384,1.624580581,3.408155818,1.427468976,7.042942323
8/5/2012,18:30:00,5.511459196,2.622433592,5.98731629,0.833147949,8.715188682,4.994701442,2.305180476,1.943863374,3.348794439,0.93982677,7.132123424
8/5/2012,19:00:00,7.426862927,2.27277578,5.98731629,2.435274726,6.078873551,5.325873415,3.422681591,2.635275768,2.950225183,0.825087427,6.42678199
8/5/2012,19:30:00,5.149085517,2.40389746,5.98731629,1.490679399,4.995782459,5.55426788,2.575603398,1.816150257,3.437836507,0.935045964,11.60739322
8/5/2012,20:00:00,5.088689904,2.928384178,6.048737786,0.924310127,4.10610049,5.999637085,2.88060094,0.468556674,2.072524799,0.973292411,7.521277319
8/5/2012,20:30:00,5.908344654,3.234334764,7.70711819,0.891336573,4.299509614,5.668465112,1.924859655,0.377175737,1.20966476,0.872895486,14.04771243
8/5/2012,21:00:00,5.347528246,2.360190233,7.63034132,0.798234775,5.073146108,6.170932933,1.908807153,1.796332704,0.942538556,0.844210651,5.567400472
8/5/2012,21:30:00,6.857418575,2.1416541,6.785795744,0.627548145,3.876985067,5.48574954,1.802613677,1.012438398,0.946778655,0.93982677,5.543078353
8/5/2012,22:00:00,7.15939664,2.185361327,4.34429126,0.606212316,4.87676146,5.48574954,1.861884454,0.260472371,0.942538556,1.546989125,5.380930897
8/5/2012,22:30:00,4.89887512,2.972091405,3.776142417,0.635306628,4.18941519,5.428650924,1.325977842,0.263775296,0.878937079,1.637824438,5.348501406
8/5/2012,23:00:00,11.80123091,2.709848045,3.760787043,0.677978286,3.44255842,4.811985871,1.011101837,0.25386652,0.84925639,3.621858907,6.378137753
8/5/2012,23:30:00,4.174127763,2.972091405,3.852919288,1.062023203,3.41280317,6.285130165,0.949361444,0.237351893,0.874696981,2.135028257,5.607937336
8/6/2012,0:00:00,10.89601571,10.35861269,4.713460046,1.046829507,2.950604957,5.650859705,1.241342053,0.79793174,0.748289045,0.654970415,3.701691303
8/6/2012,0:30:00,2.595932872,3.40916367,4.744170794,1.019674816,3.013090982,5.605180812,1.193184547,0.807840516,0.754649193,7.386345192,3.142282579
8/6/2012,1:00:00,3.234400782,3.933650389,4.713460046,0.951788088,2.935727332,4.931417142,1.100573957,0.799032715,0.695287814,4.168862788,3.134175206
8/6/2012,1:30:00,4.545848381,3.496578123,4.652038549,1.021614437,2.876216833,5.45672441,1.201828202,0.807840516,0.746168996,2.968880495,3.280107917
8/6/2012,2:00:00,3.225772837,2.097946874,4.652038549,0.969244675,2.977384682,5.468144134,1.125270114,0.819951243,0.703768011,0.549792684,3.49089961
8/6/2012,2:30:00,2.578676982,1.879410741,4.652038549,0.992520125,3.013090982,5.52524275,1.175897237,0.795729789,0.718608356,0.540231072,3.23146368
8/6/2012,3:00:00,3.743449521,2.840969725,4.621327801,1.011916333,2.920849707,4.931417142,1.156140311,0.796830764,0.729208602,0.511546237,3.036886733
8/6/2012,3:30:00,8.46293529,2.840969725,4.667393923,0.969244675,2.864314733,5.628020259,1.124035306,0.814446367,0.691047716,0.525888654,3.093638342
8/6/2012,4:00:00,10.53364203,1.617167382,4.72881542,1.12635396,2.983335732,4.942836866,1.148731464,0.813345392,0.752529143,0.492423013,3.061208851
8/6/2012,4:30:00,2.587304927,2.316483007,4.72881542,0.944029605,2.980360207,5.433884964,1.132678961,0.79793174,0.691047716,0.573696714,2.817987667
8/6/2012,5:00:00,3.700309798,5.288574411,4.652038549,1.017735195,2.914898657,4.954256589,1.161079542,0.796830764,0.765249439,0.521107848,3.020671987
8/6/2012,5:30:00,7.850351214,2.840969725,4.713460046,0.944029605,2.831583958,5.513823027,1.117861267,0.799032715,0.780089784,0.568915908,3.020671987
8/6/2012,6:00:00,3.1222375,3.933650389,4.698104671,1.000278608,2.956556007,5.079873544,1.174662429,0.829860019,0.769489537,0.583258326,2.801772921
8/6/2012,6:30:00,4.718407276,2.622433592,4.713460046,0.967305054,2.995237832,5.947772509,1.100573957,0.795729789,0.941213525,0.482861401,3.02877936
8/6/2012,7:00:00,3.260284616,2.1416541,4.72881542,0.947908846,2.905972082,9.213813349,1.432737272,0.796830764,1.057816233,2.486019094,2.874739276
8/6/2012,7:30:00,3.458727345,3.321749217,4.713460046,1.023554057,2.861339208,9.864737572,3.678852772,0.867293174,0.998454855,4.336190996,4.123274689
8/6/2012,8:00:00,4.476824824,1.398631249,4.682749297,0.967305054,3.182695905,9.305171135,3.78381144,0.792426864,0.968774166,1.147393428,3.280107917
8/6/2012,8:30:00,4.235242371,2.535019139,4.590617053,1.023554057,6.73547273,8.848382206,2.346495089,0.792426864,0.803410325,0.621504773,3.093638342
8/6/2012,9:00:00,9.153170869,2.1416541,4.790236916,1.052648369,6.414116032,5.194070776,2.010627351,0.792426864,0.828850916,0.683655251,3.328752154
8/6/2012,9:30:00,3.458727345,17.35176894,7.170319904,1.025493678,4.485975846,5.662279428,1.634010953,0.828759044,0.746168996,1.400776143,4.001664097
8/6/2012,10:00:00,3.812473079,3.146920311,5.650137866,1.12829358,5.012643767,4.965676312,2.610743972,0.792426864,1.047215987,1.458145815,2.988242496
8/6/2012,10:30:00,5.037641231,2.491311913,5.404451881,1.12829358,4.030720524,6.016290848,2.1439866,0.792426864,0.852171458,1.176078264,4.763757142
8/6/2012,11:00:00,12.35413837,1.791996288,5.435162629,1.116655856,3.715314877,5.125552437,1.761196163,0.792426864,1.098097169,1.55854274,3.296322663
8/6/2012,11:30:00,6.728718399,2.622433592,5.312319636,1.357168834,4.533584246,5.45672441,1.764900587,0.808941491,0.703768011,5.402310723,4.139489435
8/6/2012,12:00:00,3.933264305,2.928384178,7.477427386,1.02937292,2.656027984,5.045614375,1.249985708,0.815547342,0.70588806,1.051777309,3.823301895
8/6/2012,12:30:00,3.484611179,2.753555272,5.542650248,1.159327513,3.471321828,5.593761089,1.124035306,0.792426864,0.792810079,0.960941996,3.247678426
8/6/2012,13:00:00,3.786589245,2.1416541,5.496584125,1.665568541,3.524881278,5.022774928,1.261098979,0.792426864,0.95605387,0.970503608,3.328752154
8/6/2012,13:30:00,4.002287863,2.578726366,5.757625485,1.089501164,2.447741236,5.822155553,1.28949956,0.806739541,0.886092245,1.032654085,2.91527614
8/6/2012,14:00:00,5.201572181,2.840969725,5.204832017,1.02937292,2.932751807,5.365366625,1.2487509,0.817749292,0.691047716,2.022280917,4.625931804
8/6/2012,14:30:00,10.86150393,17.22064726,4.621327801,1.013855953,2.361451011,5.650859705,1.322839372,0.792426864,0.724968503,1.080462145,3.782765031
8/6/2012,15:00:00,11.42232033,9.047395894,5.235542765,0.982822021,2.664954559,5.114132714,1.19688897,0.792426864,0.720728405,0.870106683,3.134175206
8/6/2012,15:30:00,8.324888175,2.753555272,5.696203989,1.033252161,2.025216689,5.365366625,1.322839372,0.833162944,0.922133082,1.003969249,3.101745715
8/6/2012,16:00:00,4.985873563,3.190627537,5.204832017,1.004157849,2.266234212,5.239749669,1.529052285,0.792426864,0.941213525,0.822298623,4.423247483
8/6/2012,16:30:00,3.812473079,4.195893748,5.604071744,1.052648369,3.498101553,8.380173554,1.311726101,0.792426864,0.985734559,0.975284414,3.117960461
8/6/2012,17:00:00,6.081622544,4.414429881,7.277807522,1.112776614,4.843038843,6.473079777,1.617958451,0.816648317,2.175082181,0.917914742,2.882846649
8/6/2012,17:30:00,4.045427587,2.709848045,8.5369482,2.957355991,5.536336163,5.993451402,2.030384277,0.814446367,3.514953298,0.93225716,3.328752154
8/6/2012,18:00:00,4.192102647,3.27804199,8.782634186,1.452210253,4.554412921,7.124004,3.703548929,0.933351683,4.437174716,7.649289519,4.504321212
8/6/2012,18:30:00,10.4128508,3.234334764,8.583014322,1.403719733,6.164171934,7.295299848,3.901118187,2.158737024,3.112143943,2.342594915,4.739435023
8/6/2012,19:00:00,6.745974288,3.103213084,7.953443983,1.277644382,5.518483014,7.854866286,4.797588695,2.098183391,2.851377887,1.075681339,4.496213839
8/6/2012,19:30:00,6.556159504,2.447604686,6.863212421,1.258248174,7.306773526,14.5011452,3.115780387,1.263644228,2.719934835,1.740213366,4.090845198
8/6/2012,20:00:00,4.381917432,2.316483007,6.755724803,1.262127415,6.887224504,14.74095939,3.636869305,2.262228688,2.762335819,1.037434891,4.415140111
8/6/2012,20:30:00,4.882338226,2.709848045,6.878567795,1.203938791,5.702965562,14.13571406,2.824365732,2.238007235,0.968774166,1.113927786,6.198762129
8/6/2012,21:00:00,7.02206852,3.234334764,7.139609155,0.982822021,4.036671574,15.04929191,2.960194597,2.276541365,0.820370719,1.094804562,10.63349506
8/6/2012,21:30:00,4.882338226,2.709848045,7.2317414,1.042950265,4.402661147,14.45546631,3.197277706,2.249016986,0.833091014,1.15695504,4.244885282
8/6/2012,22:00:00,5.003129452,2.1416541,5.757625485,1.042950265,2.456667811,14.93509468,1.946417342,1.222908147,0.780089784,2.572073601,4.350281128
8/6/2012,22:30:00,4.865082337,2.1416541,4.759526168,0.961486192,2.914898657,7.980483241,1.847632713,0.803436615,0.739808848,2.060527364,4.034093588
8/6/2012,23:00:00,8.385283788,2.666140819,4.790236916,1.015795574,3.078552531,6.370302268,1.215411088,0.801234665,0.731328651,1.496392262,3.417933255
8/6/2012,23:30:00,8.687261853,14.33597031,4.759526168,1.326134901,2.897045507,6.107648634,1.277151481,0.832061969,0.718608356,0.631066385,3.823301895
8/7/2012,0:00:00,5.26736026,7.976568844,5.037842324,0.624881166,4.718934656,3.299824188,0.985428124,0.578516567,0.424186518,0.535450266,4.165500589
8/7/2012,0:30:00,12.80818396,8.457348335,4.991776201,0.696647136,4.355920608,2.980071938,1.064455827,0.578516567,0.405106075,0.626285579,4.392507028
